id,asset_id,side,close_reason,entry_price,close_price,closed_pnl_pct,trailing_stop_peak_pnl_pct,size_usd,created_at,closed_at,signal_still_active,error,foregone_1h,end_pct_1h,foregone_4h,end_pct_4h,foregone_12h,end_pct_12h,foregone_24h,end_pct_24h,foregone_48h,end_pct_48h,continued_24h,max_additional_24h
14acd9dc-2213-45e5-9b04-120a4ceb72bb,oil,long,stop_loss,98.433,97.687,-0.7578759155974208,0.634949661190861,248.12498,2026-04-13 01:02:28.77945+00,2026-04-13 06:45:10.163+00,True,,0.708,0.291,1.22,0.425,1.22,-5.34,1.22,-4.88,1.22,-9.691,False,1.22
8c409efd-0a0e-4c9d-98b7-8348bec9af75,nvda,long,bb2_expiry,184.85,185.56,0.3840952123343294,0.719502299161489,47.144940000000005,2026-04-12 14:05:34.356032+00,2026-04-13 06:07:05.342+00,True,,0.296,0.151,0.62,0.501,2.21,1.633,2.21,2.118,6.095,5.287,True,2.21
2e26507f-c843-441c-908d-75a7f73d47c4,btc,long,bb2_expiry,70882,70871.7,-0.014531192686440719,0.688468158347676,138.2043,2026-04-12 13:02:12.739073+00,2026-04-13 05:03:08.456+00,True,,0.293,0.168,0.293,-0.162,2.427,1.751,5.694,4.66,7.236,4.38,True,5.694
747a352d-b401-418e-969a-3fb66cce183a,eth,long,bb2_expiry,2203.3,2191.4,-0.540098942495352,0.444787364407921,53.69175,2026-04-12 11:23:11.766033+00,2026-04-13 03:25:08.816+00,True,,0.315,-0.1,0.424,-0.269,1.99,0.762,9.14,7.885,10.149,6.197,True,9.14
3ba13b93-639a-4a97-bd1d-bc03ab9981d6,sol,short,bb2_expiry,82.233,82.184,0.059586783894551576,1.09809930319945,153.68408,2026-04-12 10:32:13.193931+00,2026-04-13 02:33:09.788+00,True,,0.588,0.397,0.853,-0.152,0.853,-1.914,0.853,-4.865,0.853,-1.411,False,0.853
d9cd2020-bc43-43be-9e17-a8f13af3cd17,aapl,long,bb2_expiry,259.037,258.83,-0.07991136401363268,0.0165999451815788,175.74557000000001,2026-04-12 10:02:14.664631+00,2026-04-13 02:03:09.537+00,True,,0.046,-0.031,0.104,0.035,0.564,-0.386,0.564,0.201,1.198,0.042,False,0.564
3c5d975f-f16d-4e3d-b437-1870b5de80e1,gold,short,bb2_expiry,4735.7,4719.3,0.34630572037923935,1.97436493021095,27.076409999999996,2026-04-12 09:58:23.901239+00,2026-04-13 01:59:05.611+00,True,,0.551,0.011,0.551,-0.174,0.551,-0.246,0.551,-0.945,0.551,-2.706,False,0.551
1e8579b5-74b6-4dd9-8722-22e6d07d182e,gold,short,trailing_stop,4739.7,4680,1.2595733907209279,2.03810367744793,74.412,2026-04-12 09:32:15.003179+00,2026-04-13 00:37:08.09+00,True,,0.323,-0.816,0.323,-0.885,0.323,-0.876,0.323,-1.897,0.323,-3.299,False,0.323
589dbf4e-f0bd-4a9d-9bc2-fd87b7c2937d,hype,long,stop_loss,40.9047,40.592,-0.7644598297995086,0.147415822631642,239.03976,2026-04-12 21:32:17.283837+00,2026-04-12 22:05:11.402+00,True,,0.948,0.633,3.466,2.582,3.466,2.407,9.901,9.586,11.697,6.836,True,9.901
7da80f11-b58b-4f25-8f2a-b9ae70caa7e2,oil,long,trailing_stop,94.218,97.345,3.318898724235279,4.86318962406334,74.786304,2026-04-12 08:18:13.224266+00,2026-04-12 21:43:05.825+00,True,,2.187,1.772,2.665,1.081,2.665,1.166,2.665,-4.464,2.665,-8.638,True,2.665
a04c9482-3491-427f-9f70-730a32e59b7f,btc,long,bb2_expiry,71584.7,71055,-0.7399625897712739,0.430678622666579,12.07952,2026-04-12 02:02:13.768957+00,2026-04-12 18:03:10.951+00,True,,0.196,-0.015,0.504,-0.242,0.504,-0.09,2.163,1.879,6.959,4.207,True,2.163
16986473-a68b-42df-87c2-e6dde5792d4d,spx,long,stop_loss,6748.1,6695.4,-0.7809605666780386,0.00296379721699172,133.93,2026-04-12 13:02:30.627963+00,2026-04-12 16:45:09.508+00,True,No candles returned for xyz:SPX,,,,,,,,,,,,
72619252-207e-46cc-ba41-0ead8f5965a6,nvda,long,stop_loss,185.68,184.16,-0.8186126669539046,0.0646273158121524,171.13109000000003,2026-04-12 12:02:15.381721+00,2026-04-12 15:09:08.937+00,True,,0.239,-0.13,0.565,0.092,1.211,0.586,2.987,2.221,5.528,5.316,True,2.987
7112d0b7-84db-4177-a850-7ae6bb2bf8f6,eth,long,stop_loss,2216.4,2178.8,-1.696444685074892,0.640678577874022,12.2052,2026-04-12 02:02:28.562495+00,2026-04-12 14:43:13.291+00,True,,0.624,0.298,1.239,0.95,1.744,0.656,2.534,2.506,10.786,7.908,True,2.534
d991d09a-b0c1-4036-ad8b-584e987d9f91,eth,long,stop_loss,2199.9,2179.5,-0.9273148779490018,0.263648347652154,214.05636,2026-04-12 11:02:14.900116+00,2026-04-12 14:43:08.164+00,True,,0.592,0.266,1.207,0.918,1.711,0.624,2.501,2.473,10.75,7.873,True,2.501
526838c6-95ce-49e9-b796-be304d655afb,sol,short,bb2_expiry,85.454,82.021,4.017366068294045,4.12502632995529,10.661950000000001,2026-04-11 19:02:12.325899+00,2026-04-12 11:03:09.895+00,True,,0.177,0.048,0.927,0.568,0.927,0.661,0.927,0.238,0.927,-4.539,False,0.927
4bb3e316-f6b4-4f4c-9591-8988d9e168ca,aapl,long,bb2_expiry,260.77,259.28,-0.5713847451777464,0.352801319170156,11.927340000000001,2026-04-11 16:32:17.043878+00,2026-04-12 08:33:07.102+00,True,,0.004,-0.093,0.004,-0.235,0.081,0.081,2.133,-0.147,2.133,-0.15,True,2.133
6251a3b1-1003-4424-b415-b9beae88bf6d,hype,long,stop_loss,41.195,40.598,-1.449205000606873,0.478213375409644,12.1716,2026-04-12 02:02:48.330664+00,2026-04-12 07:07:09.699+00,True,,0.695,0.461,0.85,-0.48,1.865,1.212,3.451,1.608,10.843,9.661,True,3.451
a4886ed4-18d9-488f-a85a-14eb364a290a,spx,long,bb2_expiry,6815.9,6782.2,-0.49443213662172014,0.764389148901838,20.344800000000003,2026-04-11 14:32:19.636724+00,2026-04-12 06:33:05.616+00,True,No candles returned for xyz:SPX,,,,,,,,,,,,
ef3986c2-4b81-49c1-8ae4-a109d917ee3f,nvda,long,bb2_expiry,188,186.1,-1.0106382978723434,0.760638297872344,35.18802,2026-04-11 14:02:15.624477+00,2026-04-12 06:03:06.96+00,True,,0.231,0.054,0.231,-0.064,0.231,-0.811,0.231,-0.167,1.913,1.822,False,0.231
fb8535a6-9cf6-425d-80e5-938350a67b42,oil,short,stop_loss,89.753,92.559,-3.126357893329468,0.236203803772579,11.54034,2026-04-11 20:32:14.671834+00,2026-04-12 01:41:06.416+00,True,,3.443,-0.584,3.443,-1.648,3.443,-4.161,3.443,-6.307,3.443,0.26,True,3.443
1ea4484e-2ce3-4ade-82ba-fbd111779a4d,gold,short,bb2_expiry,4749.2,4750.8,-0.033689884612152866,0.0631685336477723,20.42801,2026-04-11 08:32:17.008947+00,2026-04-12 00:33:05.044+00,True,,0.272,0.25,0.438,0.324,0.596,0.596,2.566,1.208,2.566,-0.379,True,2.566
bec362bb-0bac-402b-92a6-4d9ce784d00c,hype,long,phantom_reconciled,41.98,42.202,0.5288232491662728,2.64411624583136,9.70646,2026-04-10 19:02:26.224653+00,2026-04-11 23:07:03.707+00,False,,1.386,1.294,1.471,-2.718,1.471,-4.263,1.471,-3.206,5.722,5.064,False,1.471
9754aa9a-e24c-4ff2-b604-f62405d259c6,btc,long,bb2_expiry,72821,73532,0.9763667074058306,1.24689306656047,13.9707,2026-04-11 04:02:27.492536+00,2026-04-11 20:03:15.246+00,True,,0.186,-0.169,0.186,-0.642,0.186,-2.642,0.186,-3.025,0.186,-0.596,False,0.186
420f833e-632b-4c7f-825f-6c8a8fd4beec,btc,long,bb2_expiry,72807,73532,0.9957833724779211,1.26086777370308,137.49549,2026-04-11 04:02:14.735658+00,2026-04-11 20:03:06.507+00,True,,0.186,-0.169,0.186,-0.642,0.186,-2.642,0.186,-3.025,0.186,-0.596,False,0.186
e937c3a0-b97e-40d3-9b25-4e76f5c1da2a,oil,long,stop_loss,91.438,88.601,-3.1026487893436023,0.126861917364771,9.90231,2026-04-11 15:02:24.337163+00,2026-04-11 16:47:08.086+00,True,,3.231,1.453,3.231,1.378,6.319,5.629,10.235,10.034,12.797,7.196,True,10.235
df94451f-44cd-4cc4-a797-68ef4c28943c,nvda,long,bb2_expiry,188.62,188.17,-0.23857491252254112,0.0954299650090164,12.98373,2026-04-10 20:02:25.490606+00,2026-04-11 12:03:10.325+00,True,,0.128,-0.096,0.298,0.271,0.717,0.457,0.717,-1.371,0.717,-1.137,False,0.717
a19d91f3-3380-4bc1-9b3f-2a16051455f8,nvda,long,bb2_expiry,188.62,188.17,-0.23857491252254112,0.0901283002862833,133.6007,2026-04-10 20:02:13.899901+00,2026-04-11 12:03:05.541+00,True,,0.128,-0.096,0.298,0.271,0.717,0.457,0.717,-1.371,0.717,-1.137,False,0.717
ece40579-87c5-49ed-af96-5a6b295ef257,oil,long,bb2_expiry,92.369,91.76,-0.6593121068756775,0.346436575041403,17.343396,2026-04-10 18:32:29.436697+00,2026-04-11 10:33:07.946+00,True,,0.035,-0.097,0.142,-0.338,0.142,-1.837,3.387,3.095,8.913,6.912,True,3.387
4fcd6e68-fd69-4d03-9b79-1d916270e557,aapl,long,bb2_expiry,259.25,260.14,0.3432979749276707,0.709739633558332,20.03155,2026-04-10 17:32:27.741548+00,2026-04-11 09:33:10.96+00,True,,0.619,0.181,0.619,0.277,0.677,0.53,0.677,-0.423,1.795,-0.392,False,0.677
d5ca9e9d-0e45-4f2d-b6eb-7b286d8d4bc6,aapl,long,bb2_expiry,259.25,260.14,0.3432979749276707,0.709739633558332,176.12154999999998,2026-04-10 17:32:15.578798+00,2026-04-11 09:33:05.618+00,True,,0.619,0.181,0.619,0.277,0.677,0.53,0.677,-0.423,1.795,-0.392,False,0.677
f35232ec-1176-4b8c-8480-9e95967a2810,spx,long,bb2_expiry,6813.2,6807.9,-0.07779017201902456,0.118886866670586,27.2316,2026-04-10 16:02:34.982818+00,2026-04-11 08:03:10.166+00,True,No candles returned for xyz:SPX,,,,,,,,,,,,
41c8ff6a-4ee1-40d4-8ec3-411971935af7,spx,long,bb2_expiry,6812,6807.9,-0.06018790369935942,0.135055783910743,204.24599999999998,2026-04-10 16:02:20.08267+00,2026-04-11 08:03:05.704+00,True,No candles returned for xyz:SPX,,,,,,,,,,,,
954c92a2-aac6-4a58-a47c-ba9e8850d16e,btc,long,bb2_expiry,71418.4,72805,1.9415164719456133,2.73682972455278,108.48839,2026-04-10 08:04:34.596293+00,2026-04-11 00:05:07.283+00,True,,0.231,0.157,0.365,-0.043,0.365,0.146,1.33,0.35,1.33,-2.294,False,1.33
fb78f16a-d808-4588-8271-b9b5dab9416e,btc,long,bb2_expiry,71451,72881,2.0013715693272314,2.69415403563281,32.79555,2026-04-10 08:02:14.405118+00,2026-04-11 00:03:11.439+00,True,,0.126,0.052,0.261,-0.147,0.261,0.041,1.224,0.246,1.224,-2.396,False,1.224
99017264-36bc-4d8a-8371-4b3b237cca53,oil,long,stop_loss,92.446,91.68,-0.8285918265798318,0.242303615083404,152.10492,2026-04-10 18:32:17.666316+00,2026-04-10 20:27:09.599+00,True,,0.93,0.265,0.93,0.19,0.93,0.26,0.93,-2.027,7.539,7.417,False,0.93
1fd94225-6bae-433e-9bdd-11d22ea75f3b,hype,long,stop_loss,41.935,41.609,-0.777393585310601,0.188386789078337,133.50711,2026-04-10 19:02:14.506564+00,2026-04-10 19:51:08.425+00,True,,1.019,-0.084,1.019,-0.026,2.617,2.211,3.759,3.41,3.759,-1.247,True,3.759
79f52b8f-8e65-440f-bd9b-4376868381a2,spx,long,phantom_reconciled,6811,6808.4,-0.03817354279841967,0.0,88.50919999999999,2026-04-10 16:38:38.123147+00,2026-04-10 16:43:05.111+00,True,No candles returned for xyz:SPX,,,,,,,,,,,,
db36c52e-39bb-4f24-8fd6-cdb5c4240142,nvda,short,stop_loss,175.16,189.44,-8.152546243434575,0.0456725279744143,10.98868,2026-04-07 16:02:20.185523+00,2026-04-10 15:17:14.646+00,False,,0.76,0.507,0.76,0.343,1.33,0.966,1.33,0.866,2.919,2.608,False,1.33
eee03bdb-d2d0-4b82-8198-7cf772ff1201,nvda,short,stop_loss,175.21,189.46,-8.133097425946008,0.0627818046915208,53.9676,2026-04-07 16:13:26.214658+00,2026-04-10 15:17:05.85+00,False,,0.771,0.517,0.771,0.354,1.341,0.976,1.341,0.876,2.929,2.618,False,1.341
ac3b89cd-1b30-4fab-a31e-0a8201fe706e,btc,long,bb2_expiry,70708,72122,1.999773717259716,3.0265316512983,27.40218,2026-04-09 14:02:15.65949+00,2026-04-10 06:03:10.139+00,True,,0.043,-0.922,0.043,-0.33,1.608,1.316,1.882,0.857,2.289,-0.7,False,1.882
98eeb7cf-1a6f-4bcf-80a6-a7ecc5f3f826,eth,long,stop_loss,2197.5,2180.8,-0.7599544937428814,0.0910125142207053,199.97936,2026-04-09 23:02:15.538749+00,2026-04-10 01:23:08.48+00,True,,1.032,0.33,1.032,0.697,2.169,1.894,3.448,2.857,6.8,1.697,True,3.448
b3838957-7934-43d0-b9c8-e82a9e77e3e7,eth,long,trailing_stop,2162.4,2193.6,1.4428412874583711,2.87180910099889,178.99776,2026-04-09 14:02:28.709703+00,2026-04-09 16:49:09.615+00,True,,1.564,1.281,1.564,0.866,2.38,0.068,2.845,2.302,3.579,2.931,True,2.845
8aaff6f8-4b75-499a-8802-77493f4cfc87,sol,short,stop_loss,82.198,83.58,-1.681306114504009,0.883233168690235,21.73964,2026-04-09 06:02:28.159775+00,2026-04-09 15:49:11.387+00,True,,2.035,-0.084,2.035,-0.64,2.035,0.866,2.035,-0.714,2.035,-1.242,True,2.035
a0507440-097f-42c9-9305-9d81731c6b12,sol,short,stop_loss,82.208,83.125,-1.1154632152588575,0.896506422732575,203.79100000000003,2026-04-09 06:02:14.648821+00,2026-04-09 15:35:10.771+00,True,,1.499,-0.632,1.499,-1.191,1.499,0.324,1.499,-1.266,1.499,-1.796,False,1.499
c8c1a27b-62d6-45fe-9b58-d0e5f2f7620a,btc,long,bb2_expiry,70867,70976,0.1538092483102149,1.41391620923702,43.30451,2026-04-08 15:02:13.593308+00,2026-04-09 07:03:10.828+00,True,,0.517,0.344,0.788,0.175,2.182,1.543,3.074,0.678,3.527,2.436,True,3.074
f24055b2-cd97-4beb-9484-1245bd2dcac7,eth,long,stop_loss,2194.7,2162.4,-1.4717273431448366,1.75878252152916,42.80166,2026-04-08 15:02:28.205721+00,2026-04-09 01:09:15.871+00,True,,1.004,0.842,1.184,0.869,1.739,0.083,3.857,1.452,4.329,3.732,True,3.857
b9a61da4-0a7e-4646-a5d5-6bd64bd407c4,eth,long,stop_loss,2204.1,2161.1,-1.9509096683453564,1.37471076629918,75.52709,2026-04-08 15:19:49.103683+00,2026-04-09 01:09:07.295+00,True,,1.064,0.902,1.245,0.93,1.8,0.143,3.919,1.513,4.391,3.794,True,3.919
8a00b4b1-7a69-431b-ab10-56fae337d94e,btc,long,stop_loss,71227,70618,-0.8550128462521236,0.899939629634829,247.87971000000002,2026-04-08 14:32:19.686604+00,2026-04-09 00:51:09.248+00,True,,0.68,0.392,0.777,0.187,1.299,0.882,3.597,1.881,4.051,3.08,True,3.597
37ab900a-8ceb-44b5-857b-63c68d464a76,btc,long,bb2_expiry,71641,71050,-0.824946608785472,1.50612079675046,120.7867,2026-04-08 07:36:08.197467+00,2026-04-08 23:37:06.695+00,True,,0.166,-0.39,0.166,-0.125,0.683,0.07,2.967,0.996,3.419,2.64,True,2.967
1673864b-3039-43e2-8144-09b37f05cd87,hype,long,stop_loss,39.204,38.57,-1.617181920212224,1.41822263034384,24.6816,2026-04-08 12:02:17.279124+00,2026-04-08 14:57:15.144+00,True,,1.999,0.754,1.999,-2.015,2.86,0.124,2.86,2.012,9.264,8.994,True,2.86
58fdccd4-990c-4ac8-bce7-838ce11e63fe,btc,long,trailing_stop,68977,70828,2.6835031967177465,5.35540832451397,26.921100000000003,2026-04-06 04:11:31.806104+00,2026-04-08 14:53:12.782+00,False,,1.285,0.649,1.571,0.326,1.571,0.275,1.571,0.367,3.29,2.897,False,1.571
ff1331ff-37b6-4a9c-b4d0-656fc99de0e4,hype,long,stop_loss,39.24,38.713,-1.3430173292558638,1.32517838939856,59.49944000000001,2026-04-08 11:32:57.032814+00,2026-04-08 14:35:10.668+00,True,,1.622,0.382,1.622,-2.376,2.48,-0.245,2.48,1.635,8.86,8.591,True,2.48
2e899e0f-4d07-4042-91aa-cb48156537eb,eth,long,trailing_stop,2142.3,2207,3.0201185641600063,5.7321570274938,55.6416,2026-04-06 20:11:29.830726+00,2026-04-08 14:33:16.475+00,False,,1.491,0.372,1.491,-0.304,1.491,-1.196,1.491,-1.373,2.066,1.559,False,1.491
5b84c634-e4a0-4b0e-9dac-c34acd8d25e0,eth,long,trailing_stop,2151.7,2208.1,2.6211832504531345,5.36320118975694,71.96775999999998,2026-04-06 20:25:29.819337+00,2026-04-08 14:33:07.157+00,False,,1.44,0.322,1.44,-0.353,1.44,-1.245,1.44,-1.422,2.015,1.508,False,1.44
055a52f2-d2f4-46ff-8cb5-9c24875d4187,hype,long,stop_loss,39.269,38.925,-0.8760090656752176,1.25035014897247,124.94283,2026-04-08 11:02:31.351841+00,2026-04-08 14:11:12.191+00,True,,1.069,-0.164,1.069,-2.908,1.922,-0.789,1.922,1.082,8.267,8.0,False,1.922
8ced98b6-d915-424c-9dc6-1ce1f898ee33,hype,long,phantom_reconciled,39.278,39.383,0.2673252202250725,0.412444625490094,33.081720000000004,2026-04-08 11:02:40.801211+00,2026-04-08 11:21:11.096+00,True,,0.932,0.741,1.039,-1.325,1.039,-1.584,1.039,-1.432,4.565,4.426,False,1.039
d66003de-9e90-47c2-a8a6-b888344d8d28,btc,long,phantom_reconciled,71668,71535,-0.1855779427359491,0.351621365183904,143.78535,2026-04-08 07:32:14.345051+00,2026-04-08 11:09:08.843+00,True,,0.87,0.719,1.84,-0.345,1.84,-0.698,1.84,-0.608,2.269,0.784,False,1.84
f901d9fe-5710-4b02-b104-137f0bebf75e,btc,long,trailing_stop,68976,71589,3.7882741823242867,5.09162607283693,389.16731250000004,2026-04-06 04:11:18.338838+00,2026-04-08 00:55:20.028+00,False,,0.729,-0.183,0.729,-0.031,0.793,0.643,1.763,-1.14,2.192,0.499,False,1.763
69daa2bd-323e-4536-9b92-863c8075644b,btc,short,stop_loss,66710,72202,-8.23264877829411,0.334282716234448,58.46418,2026-04-03 06:37:16.272222+00,2026-04-07 23:27:07.071+00,False,,1.422,0.694,1.422,1.273,1.422,0.755,2.114,1.615,2.461,0.615,True,2.114
a1b0e49e-d744-4335-b18d-f2d267b17336,nvda,short,stop_loss,175.08,182.4,-4.18094585332419,0.0,454.20894000000004,2026-04-07 16:02:02.340461+00,2026-04-07 22:59:10.124+00,True,,2.429,-0.499,2.429,-0.532,2.429,-1.179,2.429,0.652,2.429,-0.51,True,2.429
296afd45-58b1-4237-a246-79374e4f856b,sol,short,stop_loss,80.199,81.47,-1.584807790620832,2.30177433633836,21.18636,2026-04-07 08:24:01.861447+00,2026-04-07 19:47:08.858+00,True,,1.991,-0.504,1.991,-4.972,1.991,-3.703,1.991,-2.074,1.991,-3.247,False,1.991
00ea10ff-7f87-410a-9c27-60ca31da906f,sol,short,bb2_expiry,79.838,80.639,-1.0032816453317994,1.86753175179739,54.016740000000006,2026-04-07 03:32:14.241894+00,2026-04-07 19:33:14.145+00,True,,0.981,-1.54,0.981,-6.054,0.981,-4.772,0.981,-3.126,0.981,-4.311,False,0.981
06b1fc5c-920f-419a-ade0-d26b15a58d8d,aapl,short,trailing_stop,249.82,247.96,0.7445360659674908,1.53310383476102,496.25575999999995,2026-04-07 13:58:40.152237+00,2026-04-07 15:43:15.072+00,True,,0.827,-0.823,0.827,-2.436,0.827,-4.287,0.827,-3.892,0.827,-4.307,False,0.827
6e176d4a-c0fd-421b-9712-f96ed4690cd5,spx,long,signal_red,6563.1,6564,0.013713031951358902,0.0,137.82510000000002,2026-04-07 14:22:12.920048+00,2026-04-07 14:22:25.527+00,True,No candles returned for xyz:SPX,,,,,,,,,,,,
883abd7d-68df-41ad-9ede-75ad0b5d83e0,eth,long,stop_loss,2093.58,2076.7,-0.8062744198932026,1.72527441034018,216.38172,2026-04-06 23:02:13.302846+00,2026-04-07 12:07:09.246+00,True,,0.751,-0.067,0.751,0.308,9.505,7.642,9.505,8.595,9.505,5.075,True,9.505
495f60a9-5616-4bb7-97d7-0f597c0c49dc,hype,long,phantom_reconciled,36.914,36.226,-1.8637915154142124,1.20550468656878,9.966780000000002,2026-04-06 17:05:40.135544+00,2026-04-06 23:29:04.887+00,True,,0.828,0.511,0.878,0.48,2.548,0.433,8.099,6.57,9.844,6.992,True,8.099
0e7f83c5-7176-474b-8fde-01c26502adf1,eth,long,bb2_expiry,2122.6,2129.2,0.3109394139263125,2.13417506831246,216.50519999999997,2026-04-06 06:32:15.277002+00,2026-04-06 22:33:08.503+00,True,,0.507,-1.071,0.507,-1.094,0.507,-1.93,4.194,4.171,6.805,2.804,True,4.194
b04dabd1-22c2-4270-a79c-a1e9f8da4a0e,eth,short,signal_red,2026,2142.3,-5.740375123395863,0.380059230009874,82.053,2026-04-02 12:11:46.187762+00,2026-04-06 20:11:21.38+00,False,,0.252,0.182,2.567,1.438,2.567,1.33,3.842,1.288,3.842,-3.113,True,3.842
c2b8e9ae-34d7-4ae0-9294-6ea26f9ea5fa,eth,short,signal_red,2030.1,2142.3,-5.526821338850317,0.620659080833452,35.93277,2026-04-02 12:13:31.780796+00,2026-04-06 20:11:15.944+00,False,,0.252,0.182,2.567,1.438,2.567,1.33,3.842,1.288,3.842,-3.113,True,3.842
2e55b585-cea1-49df-a8ec-d295043a2324,hype,long,bb2_expiry,36.89,36.997,0.290051504472755,,10.59,2026-04-06 17:16:02.713682+00,2026-04-06 17:17:10.644+00,True,,0.584,0.189,0.981,-0.154,0.981,-2.195,0.981,-1.478,7.555,4.419,False,0.981
de8362cf-c6c7-4157-a911-f724441903ba,hype,long,bb2_expiry,36.05,36.89,2.3300970873786504,,33.78,2026-04-06 17:14:28.607948+00,2026-04-06 17:15:13.714+00,True,,0.876,0.48,1.274,0.136,1.274,-1.911,1.274,-1.193,7.867,4.722,False,1.274
92548488-426d-4ffb-a897-d3870893d72a,hype,long,phantom_reconciled,37.314,37.558,0.65391006056707938000,1.07198370584767,9.701640000000001,2026-04-06 12:07:11.924418+00,2026-04-06 15:37:08.429+00,True,,0.509,-0.951,0.509,-0.682,0.509,-3.083,0.509,-4.058,5.948,3.469,False,0.509
2373f1d2-4ae2-45c3-adf8-e4827dd4802b,sol,short,bb2_expiry,81.815,82.137,-0.39357086108904565,0.838477051885342,17.18115,2026-04-05 23:32:23.605192+00,2026-04-06 15:33:12.273+00,True,,0.735,0.701,1.199,0.325,3.4,2.91,4.643,4.03,4.643,-1.427,True,4.643
cea5c16f-3e36-47c3-bda9-b220c7edf640,btc,short,signal_red,66557,68977,-3.635981189055997,0.175789173189897,69.21928,2026-04-03 04:11:27.726151+00,2026-04-06 04:11:24.69+00,False,,0.049,-0.274,0.326,-0.307,0.326,-1.118,1.083,0.219,1.859,-3.755,False,1.083
038271f9-2d0d-4e3e-aa5f-a65491bc4830,sol,short,stop_loss,81.948,82.8309,-1.0773905403426642,0.431981256406501,219.62064,2026-04-05 23:32:14.632261+00,2026-04-06 00:31:08.284+00,True,,1.433,1.422,1.435,1.057,2.274,0.736,3.954,3.611,5.442,-2.308,True,3.954
a3df9ee0-67a2-4c0e-a2c7-05391217bebb,btc,short,stop_loss,66557,69281,-4.092732545036585,0.175789173189897,499.84307,2026-04-03 04:11:18.784697+00,2026-04-06 00:03:08.682+00,False,,0.748,0.725,0.762,0.253,0.764,-0.053,1.442,0.787,2.289,-3.493,False,1.442
3ab09b4b-0e2d-4b07-a2e4-f3be1acc6900,eth,short,stop_loss,2025.8,2114.9,-4.398262414848462,0.40971468062,499.96743999999995,2026-04-02 12:11:38.918306+00,2026-04-05 23:17:08.468+00,False,,1.575,-0.288,1.575,-0.624,1.575,-1.669,1.575,0.402,2.596,-5.901,False,1.575
6a61c4f9-0b43-40d0-ba6d-abaeee02409d,hype,long,phantom_reconciled,35.323,35.492,0.47844180845341562200,0.639809755683263,10.24367,2026-04-05 12:54:58.153909+00,2026-04-05 15:11:04.312+00,True,,1.0,-0.13,1.009,1.003,4.934,4.652,6.297,6.148,6.359,1.527,True,6.297
d3789d64-edae-447c-8358-1ac99bd8826d,hype,long,stop_loss,35.734,35.4233,-0.8694800470140599,0.45334975093748,146.86674000000002,2026-04-05 05:32:15.529232+00,2026-04-05 12:33:10.108+00,True,,0.671,0.044,1.196,0.064,4.951,4.025,6.142,4.736,6.565,1.927,True,6.142
8ed84123-fd05-417e-805a-69142a76c2d8,sol,short,bb2_expiry,80.796,79.532,1.5644338828655007,1.75256200802021,13.735320000000002,2026-04-04 15:32:24.194856+00,2026-04-05 07:33:13.229+00,True,,0.074,-0.072,0.074,-0.44,1.298,-0.311,1.298,-2.825,1.298,-0.362,False,1.298
47b4af45-7563-46d1-aa39-dba65ca38c88,sol,short,bb2_expiry,80.796,79.556,1.5347294420515978,1.75503737808803,139.77708,2026-04-04 15:32:14.097147+00,2026-04-05 07:33:08.482+00,True,,0.104,-0.041,0.104,-0.41,1.327,-0.28,1.327,-2.794,1.327,-0.332,False,1.327
f74d948e-3f47-40b3-b84d-be07edb43486,hype,long,stop_loss,36.178,35.641,-1.4843274918458707,0.105036209851301,14.10942,2026-04-05 00:32:17.753815+00,2026-04-05 06:03:14.31+00,True,,0.396,0.0,0.763,0.373,0.763,0.253,4.742,3.698,5.915,1.627,True,4.742
d46c7b2f-6365-4b1e-9d3e-6dfe96f854e7,hype,long,phantom_reconciled,35.683,35.934,0.70341619258470420100,2.39609898270884,13.55954,2026-04-04 13:53:04.693257+00,2026-04-05 04:35:08.331+00,True,,0.1,-0.776,0.1,-0.543,0.1,-1.358,3.888,2.563,5.051,1.489,True,3.888
6b1c2772-8a1e-4419-87a5-aacdc85a33bd,hype,long,bb2_expiry,35.664,36.076,1.155226558995062,2.45065051592641,199.00512,2026-04-04 09:02:17.342663+00,2026-04-05 01:03:10.473+00,True,,0.471,0.042,0.471,-1.167,0.471,-1.766,3.052,2.589,4.637,0.477,True,3.052
3a2938f8-269f-420c-8d49-45d9d9ee150f,hype,long,bb2_expiry,35.584,35.83,0.6913219424460293,0.980777877697832,12.81024,2026-04-03 23:32:15.770981+00,2026-04-04 15:33:13.795+00,True,,1.111,0.229,1.111,0.402,2.007,0.251,2.007,-0.829,5.294,5.147,True,2.007
0719fd05-8e6f-4ad3-89e4-c6df4c769a00,sol,short,bb2_expiry,80.443,80.011,0.5370262173215844,0.707333142722179,17.69746,2026-04-03 22:02:27.683267+00,2026-04-04 14:03:18.03+00,True,,0.582,-1.282,0.582,-0.979,0.582,-0.644,1.888,0.956,1.888,-2.718,False,1.888
564ccbb4-5aa1-404c-95bd-493af1c387f0,sol,short,bb2_expiry,80.444,80.011,0.5382626423350492,0.708567450648908,227.65652,2026-04-03 22:02:17.072197+00,2026-04-04 14:03:12.31+00,True,,0.582,-1.282,0.582,-0.979,0.582,-0.644,1.888,0.956,1.888,-2.718,False,1.888
7685e763-18e0-44df-b3a6-5c4d055233f1,hype,long,bb2_expiry,35.874,35.854,-0.05575068294587479,0.524056419691128,13.273380000000001,2026-04-03 10:53:26.96615+00,2026-04-04 02:55:10.558+00,True,,0.296,0.006,0.296,-0.251,0.296,-0.457,1.938,0.661,3.874,2.962,False,1.938
